x,y
-1.536149668687754,-1.4819468977936836
-1.7570553059883665,0.21313028450403332
-1.9089158147114382,-1.4806178981957951
8.22589535328708,-0.2724065149342594
-3.201385260344689,0.3050975021664407
-9.804126552758401,-0.20114300295512033
-0.4458930938707528,-0.6840526429348962
-4.91941951820473,-0.6097742494131415
7.794538972681265,-1.4612961866362375
9.219206732722544,0.08718902173336474
-1.8142096526126927,0.21000339558442538
-6.603209751501947,-0.08994893069003906
-7.517476606041777,0.8313196388403337
-2.533452669950058,0.6702581011526133
1.2121583753482978,0.4049428619732509
9.813218697908987,0.41938824467816854
-0.5809523252138749,-0.8096225948646456
7.736698465818126,-0.6469626940838631
8.681990571187303,-0.37546980507957917
-1.4036348608227267,-1.2853212477706388
-5.369577047673384,-0.6407770445563967
3.6406441964937675,-0.9515705512591819
8.86850374458627,0.5807024342189693
6.767936379851458,-1.329326152973
3.4916384222778274,-0.8883939394029785
1.3757534360076984,1.0517390326955485
-4.840931799273484,-1.3531270089821812
1.672042800810043,0.6152610373345259
7.53484134515759,-0.9003050648071182
-3.4402724994391387,-0.0064307932400891055
-8.619790539123578,-0.0014340195407895884
-3.469376350366109,1.8020089503288133
8.13247368334331,-0.37093414694644666
5.554101494994943,0.7257870862740963
-0.8693519227885349,-1.1771310212987642
4.086898211737644,-0.7589905629190116
4.6750870907927915,0.7337097835690013
-8.021689882046832,1.105328602406661
-4.1413923718931684,-0.24987831237926011
-9.786686593059875,-1.070280165947462
2.780484709344484,-1.2520576148377565
-9.910609449270222,0.18000457853716012
-2.485100751966429,0.9193365796038133
-5.32712361987802,-1.4009288064402365
-5.78748852564499,-0.25466354820214815
-6.2244613848442265,-0.37165477364537775
-0.9874437249987333,-0.8623506566354142
-5.962020472946077,0.24944790320640853
-9.363611803499605,-1.3582180814499782
-2.0314118344212684,0.2915779779317672
8.314462793186317,-0.4719706106330022
5.877326897387234,1.2687062784817549
-1.3251522692789308,-0.9476615487722805
-9.937262312727086,-1.0457805435856757
-7.149804222221919,0.9985008596934938
7.445846402597014,-1.1573962149850372
-8.091068052870376,0.4333546765032384
-4.866736778952234,-1.4182395208451917
7.414438837375195,-0.810127717978677
-7.852865842410653,0.6132342729048657
7.5836948718542825,-0.6558970615407875
-0.393685148865226,0.24767939736290034
-5.964275312933125,-0.41945190785821396
-5.757807933691188,-1.107263909072603
4.533638545831094,-0.008363465512368662
-3.4689877903293787,1.3144369757051038
8.056226184448182,-0.4396857350731658
7.649592312121001,-0.6399582540475082
4.804021749490377,1.1373006173916667
2.865209840454528,-1.416828913713241
-2.4592398426644024,0.04818744806941616
-9.11038347006781,-1.9410698161573574
-7.273862893597127,2.1947996161714673
-2.665607240077583,1.1469527052659327
0.9391186779497329,0.9628935905745021
-3.1342037358351793,1.739004704346867
-3.701101292150153,1.1905499400920663
6.630890738626731,0.06219346554879024
-3.3661771198987944,1.0800664826097515
-3.087403179829802,0.5455845192338356
0.3830583299608503,0.9780212219156735
3.2806922715781495,-0.6578636286189709
0.036096467779349606,-0.5172196877325334
-5.350445845176905,-0.10181784285309536
-5.038200804535129,-1.3044004929356954
-0.2146461279105738,0.5317391812912107
-8.028482777887247,0.5753842034486136
-0.4254499606669748,0.19865331358175742
-5.5812001359976104,-1.211105889862113
-9.709146250255802,-0.9343563202679385
-3.832143153395009,-0.23307182712888785
-0.14624545216773477,0.17707519177711425
7.893646408398207,-1.273546433440267
6.539123067246186,-1.4824373026508961
9.17641838793688,0.7846638683398173
-4.230339036467519,0.38598674734128535
-4.523075807355004,-1.0251148502803633
5.53179295673361,0.7412538533941797
2.807496575854871,-0.884645049997767
-7.603643770512136,1.3730457932025502
